unitid,"cipcode",awlevel,"xcrace01",crace01,"xcrace02",crace02,"xcrace03",crace03,"xcrace04",crace04,"xcrace05",crace05,"xcrace06",crace06,"xcrace07",crace07,"xcrace08",crace08,"xcrace09",crace09,"xcrace10",crace10,"xcrace11",crace11,"xcrace12",crace12,"xcrace13",crace13,"xcrace14",crace14,"xcrace15",crace15,"xcrace16",crace16
141185,"13.1312",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",2
141185,"23.0101",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",2
141185,"38.9999",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
141185,"39.0201",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",3,"Z",0,"Z",0,"R",25,"R",3
141185,"39.0301",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",7,"R",15,"Z",0,"Z",0,"R",8,"R",16
141185,"39.0401",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",6,"R",7
141185,"42.0601",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",16,"Z",0,"Z",0,"R",8,"R",17
141185,"50.0901",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",5,"R",3
141185,"52.0201",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",2,"R",4
141185,"99.0000",5,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",69,"R",84,"Z",0,"Z",0,"R",74,"R",88
141185,"39.0401",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2
141185,"99.0000",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2
141228,"08.0301",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
141228,"12.0403",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
141228,"20.0201",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4
141228,"46.0201",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
141228,"46.0302",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"Z",0
141228,"47.0303",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"47.0604",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"48.0101",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
141228,"48.0508",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",5,"Z",0
141228,"48.0703",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"51.0708",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6
141228,"51.0904",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",2,"Z",0,"Z",0,"R",23,"R",2
141228,"51.1099",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3
141228,"51.1614",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"52.0302",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",4
141228,"52.0407",1,"Z",0,"Z",0,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",25,"Z",0,"Z",0,"R",2,"R",37
141228,"52.1299",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
141228,"99.0000",1,"Z",0,"Z",0,"R",4,"R",21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",37,"R",40,"Z",0,"Z",0,"R",41,"R",62
141228,"12.0403",2,"Z",0,"Z",0,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"R",1,"R",15
141228,"12.0505",2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",2
141228,"20.0201",2,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8
141228,"46.0201",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1
141228,"47.0303",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"47.0604",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"48.0101",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",2
141228,"48.0503",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
141228,"48.0508",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
141228,"48.9999",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"51.0801",2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",9
141228,"51.0904",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"52.0302",2,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",27
141228,"52.0401",2,"Z",0,"Z",0,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"R",1,"R",28
141228,"52.1001",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
141228,"99.0000",2,"Z",0,"Z",0,"R",6,"R",45,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",15,"R",47,"Z",0,"Z",0,"R",21,"R",93
141228,"08.0708",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"43.0203",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"47.0101",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"47.0303",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"52.0302",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5
141228,"52.0402",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
141228,"52.1001",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
141228,"52.1299",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
141228,"99.0000",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",3,"R",7
141228,"47.0101",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"47.0604",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1
141228,"48.0101",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"48.0503",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141228,"51.0907",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141228,"51.1613",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",11
141228,"52.1299",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
141228,"99.0000",4,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",8,"Z",0,"Z",0,"R",8,"R",12
141237,"24.0101",3,"R",2,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",40,"R",56,"R",1,"R",2,"R",50,"R",62
141237,"24.0102",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
141237,"50.0901",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",1,"R",2,"R",5
141237,"52.0101",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"R",1,"R",9,"R",8
141237,"99.0000",3,"R",2,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",50,"R",66,"R",1,"R",4,"R",63,"R",75
141255,"08.0799",1,"Z",0,"Z",0,"R",3,"R",32,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",3,"R",31,"Z",0,"Z",0,"R",6,"R",66
141255,"20.0201",1,"Z",0,"R",1,"Z",0,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",60
141255,"47.0101",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141255,"47.0399",1,"Z",0,"Z",0,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",12,"R",4
141255,"48.0508",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141255,"49.0205",1,"Z",0,"Z",0,"R",26,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",9,"Z",0,"Z",0,"R",93,"R",15
141255,"51.0904",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",4
141255,"51.1614",1,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",8
141255,"52.0302",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
141255,"52.0407",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
141255,"52.1001",1,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",6,"Z",0,"Z",0,"R",17,"R",11
141255,"52.1299",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",2
141255,"99.0000",1,"R",1,"R",1,"R",37,"R",101,"Z",0,"R",3,"Z",0,"R",2,"Z",0,"R",4,"R",101,"R",61,"Z",0,"Z",0,"R",139,"R",172
141255,"01.0601",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",4,"R",4
141255,"08.0708",2,"R",1,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",4,"Z",0,"Z",0,"R",7,"R",8
141255,"12.0403",2,"Z",0,"Z",0,"R",1,"R",7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"R",2,"R",24
141255,"46.0302",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",17,"Z",0
141255,"47.0201",2,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",10,"Z",0
141255,"47.0603",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0
141255,"48.0101",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
141255,"48.0201",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",5,"R",9
141255,"48.0508",2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",7,"Z",0
141255,"51.0601",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",8
141255,"51.0801",2,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",23
141255,"51.0805",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",10
141255,"51.0904",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",8,"R",4
141255,"51.0909",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",6
141255,"52.0302",2,"Z",0,"R",2,"Z",0,"R",19,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"R",24,"Z",0,"Z",0,"Z",0,"R",51
141255,"52.0401",2,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",33
141255,"52.0408",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
141255,"52.1204",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",9,"Z",0
141255,"99.0000",2,"R",1,"R",2,"R",18,"R",62,"Z",0,"Z",0,"R",1,"R",5,"R",1,"R",4,"R",57,"R",108,"R",1,"Z",0,"R",79,"R",181
141255,"47.0101",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0
141255,"47.0303",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0
141255,"47.0604",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
141255,"48.0101",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
141255,"48.0503",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",2,"Z",0,"Z",0,"R",10,"R",2
141255,"51.0602",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",13
141255,"51.0907",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"R",4,"R",11
141255,"51.1613",4,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",14,"Z",0,"Z",0,"R",1,"R",28
141255,"52.1299",4,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",15,"R",17,"Z",0,"Z",0,"R",20,"R",25
141255,"99.0000",4,"Z",0,"Z",0,"R",4,"R",24,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",44,"R",54,"Z",0,"Z",0,"R",50,"R",79
141264,"12.0403",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
141264,"24.0101",3,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",8,"R",11,"Z",0,"Z",0,"R",10,"R",18
141264,"47.0604",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
141264,"51.0699",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",13
141264,"51.0907",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
141264,"52.0401",3,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",11
141264,"99.0000",3,"Z",0,"Z",0,"R",1,"R",14,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",10,"R",29,"Z",0,"Z",0,"R",12,"R",45
141264,"03.0102",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"R",13,"R",3
141264,"11.0101",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",5,"R",1
141264,"11.0401",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",1
141264,"13.1001",5,"Z",0,"R",1,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"R",27
141264,"13.1203",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",23,"Z",0,"Z",0,"R",9,"R",23
141264,"13.1204",5,"Z",0,"Z",0,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",101,"Z",0,"Z",0,"R",7,"R",109
141264,"13.1205",5,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",17,"R",30,"Z",0,"Z",0,"R",19,"R",37
141264,"13.1302",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"R",1,"R",6
141264,"13.1303",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",4,"R",3
141264,"13.1309",5,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"Z",0,"Z",0,"R",12,"R",4
141264,"13.1312",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"Z",0,"R",9,"R",10
141264,"13.1314",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",8,"Z",0,"Z",0,"R",17,"R",9
141264,"13.1320",5,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"Z",0,"Z",0,"R",24,"R",11
141264,"15.0699",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"Z",0,"Z",0,"R",7,"R",5
141264,"16.0901",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
141264,"16.0905",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",8
141264,"22.0103",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"Z",0,"R",1,"R",7
